system_cpu_percent,system_memory_percent,system_memory_available_gb,system_disk_free_gb,timestamp,global_step
54.5,79.8,12.654426574707031,225.72518157958984,1752712569.4938645,8191
60.9,79.8,12.654426574707031,225.72517013549805,1752712569.5054073,8192
56.5,79.8,12.654426574707031,225.72516632080078,1752712569.5168514,8193
60.9,79.8,12.654426574707031,225.72516250610352,1752712569.5285792,8194
58.3,79.8,12.65444564819336,225.72515869140625,1752712569.5399244,8195
59.1,79.8,12.65444564819336,225.72515487670898,1752712569.5514944,8196
56.0,79.8,12.65444564819336,225.7251434326172,1752712569.5637558,8197
60.0,79.8,12.65444564819336,225.72513580322266,1752712569.5762596,8198
56.0,79.8,12.65444564819336,225.72512817382812,1752712569.589859,8199
57.7,79.8,12.65053939819336,225.72512435913086,1752712569.6028175,8200
59.3,79.8,12.650588989257812,225.7251205444336,1752712569.615631,8201
56.0,79.8,12.650588989257812,225.72511672973633,1752712569.6287367,8202
60.7,79.8,12.650596618652344,225.72510528564453,1752712569.6422267,8203
57.7,79.8,12.650596618652344,225.72510528564453,1752712569.655276,8204
54.2,79.8,12.650596618652344,225.72509384155273,1752712569.6678863,8205
60.0,79.8,12.65060806274414,225.72509002685547,1752712569.6778023,8206
60.0,79.8,12.65060806274414,225.7250862121582,1752712569.68768,8207
57.1,79.8,12.65060806274414,225.72507858276367,1752712569.698717,8208
59.1,79.8,12.65060806274414,225.7250747680664,1752712569.7098207,8209
59.1,79.8,12.650619506835938,225.7250633239746,1752712569.720883,8210
60.9,79.8,12.650619506835938,225.72505569458008,1752712569.7321265,8211
56.5,79.8,12.650619506835938,225.72504806518555,1752712569.7435262,8212
57.1,79.8,12.650619506835938,225.72504043579102,1752712569.7549276,8213
58.3,79.8,12.650619506835938,225.72503662109375,1752712569.767089,8214
60.9,79.8,12.650619506835938,225.72503280639648,1752712569.7784834,8215
56.5,79.8,12.650619506835938,225.7250213623047,1752712569.789716,8216
60.9,79.8,12.650619506835938,225.7250213623047,1752712569.8010712,8217
57.1,79.8,12.650619506835938,225.7250099182129,1752712569.8123274,8218
56.5,79.8,12.650619506835938,225.72500228881836,1752712569.823369,8219
59.1,79.8,12.650619506835938,225.7249984741211,1752712569.8347032,8220
60.9,79.8,12.650619506835938,225.72499465942383,1752712569.8462453,8221
54.5,79.8,12.650619506835938,225.72499084472656,1752712569.8576264,8222
62.5,79.8,12.650619506835938,225.72497940063477,1752712569.8690653,8223
54.5,79.8,12.650619506835938,225.72497177124023,1752712569.880381,8224
59.1,79.8,12.650619506835938,225.7249641418457,1752712569.8918145,8225
60.9,79.8,12.650619506835938,225.72495651245117,1752712569.903209,8226
56.5,79.8,12.650634765625,225.7249526977539,1752712569.914567,8227
57.1,79.8,12.650634765625,225.72494888305664,1752712569.9258165,8228
59.1,79.8,12.650634765625,225.72493743896484,1752712569.9368172,8229
58.3,79.8,12.650634765625,225.72493743896484,1752712569.9480686,8230
59.1,79.8,12.650634765625,225.72492599487305,1752712569.959474,8231
59.1,79.8,12.650642395019531,225.72491836547852,1752712569.9707344,8232
58.3,79.8,12.650642395019531,225.72491455078125,1752712569.9823298,8233
54.5,79.8,12.650642395019531,225.72491073608398,1752712569.993883,8234
60.0,79.8,12.650699615478516,225.72490692138672,1752712570.0064766,8235
60.9,79.8,12.65378189086914,225.72489547729492,1752712570.0176535,8236
57.1,79.7,12.665924072265625,225.7248878479004,1752712570.028931,8237
58.3,79.7,12.66824722290039,225.72488021850586,1752712570.0406418,8238
57.1,79.7,12.668254852294922,225.72487258911133,1752712570.0516596,8239
59.3,79.7,12.668254852294922,225.72487258911133,1752712570.065069,8240
55.6,79.7,12.668254852294922,225.7248649597168,1752712570.0787206,8241
58.6,79.7,12.684036254882812,225.72481536865234,1752712570.1799948,8242
57.1,79.7,12.684036254882812,225.7248077392578,1752712570.1913645,8243
56.5,79.7,12.684036254882812,225.72480010986328,1752712570.202598,8244
59.1,79.7,12.684062957763672,225.72479248046875,1752712570.2140028,8245
58.3,79.7,12.68411636352539,225.72478866577148,1752712570.2265046,8246
56.5,79.7,12.68411636352539,225.72478485107422,1752712570.2378538,8247
59.1,79.7,12.68411636352539,225.72477340698242,1752712570.2488852,8248
58.3,79.7,12.683914184570312,225.72477340698242,1752712570.260647,8249
57.1,79.7,12.683914184570312,225.72476196289062,1752712570.2717338,8250
62.5,79.7,12.683914184570312,225.72475814819336,1752712570.2830622,8251
57.1,79.7,12.683944702148438,225.72474670410156,1752712570.2945552,8252
56.5,79.7,12.683944702148438,225.7247428894043,1752712570.3059244,8253
60.9,79.7,12.683944702148438,225.72473907470703,1752712570.3174384,8254
56.5,79.7,12.683952331542969,225.7247314453125,1752712570.3288403,8255
62.5,79.7,12.683952331542969,225.72472381591797,1752712570.340133,8256
57.1,79.7,12.683952331542969,225.72471618652344,1752712570.3513904,8257
58.3,79.7,12.683952331542969,225.7247085571289,1752712570.3630974,8258
59.1,79.7,12.683952331542969,225.72470474243164,1752712570.3746786,8259
56.5,79.7,12.683952331542969,225.72470092773438,1752712570.3861196,8260
59.1,79.7,12.683952331542969,225.72468948364258,1752712570.397561,8261
58.3,79.7,12.683952331542969,225.72468948364258,1752712570.4091575,8262
56.5,79.7,12.683952331542969,225.72467803955078,1752712570.4206953,8263
60.9,79.7,12.683952331542969,225.72467422485352,1752712570.4324198,8264
59.1,79.7,12.683952331542969,225.72466278076172,1752712570.443521,8265
54.5,79.7,12.683952331542969,225.72465896606445,1752712570.4547887,8266
60.9,79.7,12.683952331542969,225.7246551513672,1752712570.4660847,8267
57.7,79.7,12.683952331542969,225.72465133666992,1752712570.479027,8268
56.0,79.7,12.683952331542969,225.7246437072754,1752712570.4925182,8269
58.3,79.7,12.683952331542969,225.72463607788086,1752712570.50446,8270
57.7,79.7,12.683952331542969,225.7246322631836,1752712570.5174315,8271
56.0,79.7,12.683975219726562,225.72462463378906,1752712570.5303195,8272
58.3,79.7,12.683975219726562,225.7246208190918,1752712570.5427353,8273
59.3,79.7,12.683975219726562,225.72461318969727,1752712570.5553014,8274
57.7,79.7,12.683975219726562,225.72461318969727,1752712570.5681567,8275
59.1,79.7,12.683975219726562,225.72460556030273,1752712570.5794547,8276
59.1,79.7,12.683979034423828,225.72459411621094,1752712570.5907328,8277
59.1,79.7,12.683979034423828,225.7245864868164,1752712570.6018138,8278
56.5,79.7,12.68399429321289,225.72457885742188,1752712570.6130283,8279
60.9,79.7,12.68399429321289,225.72457885742188,1752712570.6242483,8280
57.1,79.7,12.68399429321289,225.72457122802734,1752712570.6353326,8281
54.5,79.7,12.68399429321289,225.7245635986328,1752712570.646849,8282
62.5,79.7,12.68399429321289,225.72455596923828,1752712570.658172,8283
57.1,79.7,12.68399429321289,225.72454833984375,1752712570.6694105,8284
56.5,79.7,12.68399429321289,225.72454071044922,1752712570.6809769,8285
59.1,79.7,12.68399429321289,225.72453689575195,1752712570.6919096,8286
58.3,79.7,12.68399429321289,225.7245330810547,1752712570.7043216,8287
55.6,79.7,12.68399429321289,225.7245330810547,1752712570.717686,8288
59.3,79.7,12.683753967285156,225.72452545166016,1752712570.7310197,8289
57.7,79.7,12.683753967285156,225.72451400756836,1752712570.7442386,8290
57.7,79.7,12.683757781982422,225.72450637817383,1752712570.757358,8291
56.0,79.7,12.683757781982422,225.7244987487793,1752712570.7703285,8292
59.3,79.7,12.683757781982422,225.7244987487793,1752712570.7832665,8293
56.0,79.7,12.683757781982422,225.72449493408203,1752712570.7965581,8294
57.7,79.7,12.683761596679688,225.72449111938477,1752712570.8091953,8295
60.0,79.7,12.683761596679688,225.72447967529297,1752712570.8192601,8296
59.1,79.7,12.683761596679688,225.72446823120117,1752712570.8300438,8297
57.1,79.7,12.683761596679688,225.72446060180664,1752712570.841404,8298
56.5,79.7,12.683761596679688,225.72445678710938,1752712570.852866,8299
60.9,79.7,12.683807373046875,225.7244529724121,1752712570.864062,8300
59.3,79.7,12.683807373046875,225.7244529724121,1752712570.8774872,8301
55.6,79.7,12.683834075927734,225.72443771362305,1752712570.8912468,8302
58.3,79.7,12.68386459350586,225.72443389892578,1752712570.9035132,8303
57.7,79.7,12.68386459350586,225.72442245483398,1752712570.9164078,8304
57.7,79.7,12.68386459350586,225.72441864013672,1752712570.929516,8305
57.7,79.7,12.683921813964844,225.72441864013672,1752712570.9425912,8306
57.7,79.7,12.683921813964844,225.72441482543945,1752712570.955336,8307
60.0,79.7,12.683921813964844,225.7244110107422,1752712570.966031,8308
56.5,79.7,12.683921813964844,225.72439193725586,1752712570.97792,8309
62.5,79.7,12.683921813964844,225.7243881225586,1752712570.989123,8310
54.5,79.7,12.683921813964844,225.7243766784668,1752712571.0008247,8311
58.3,79.7,12.683921813964844,225.7243766784668,1752712571.0124192,8312
60.9,79.7,12.683921813964844,225.72437286376953,1752712571.024053,8313
54.5,79.7,12.683921813964844,225.72437286376953,1752712571.0354238,8314
61.9,79.7,12.709571838378906,225.72435760498047,1752712571.046958,8315
64.0,79.7,12.709571838378906,225.72434997558594,1752712571.05807,8316
57.1,79.7,12.709571838378906,225.7243423461914,1752712571.0696187,8317
58.3,79.7,12.709571838378906,225.72433471679688,1752712571.0811195,8318
57.1,79.7,12.709571838378906,225.72433471679688,1752712571.0923164,8319
54.5,79.7,12.709571838378906,225.7243309020996,1752712571.1039042,8320
62.5,79.7,12.712921142578125,225.7243309020996,1752712571.1152942,8321
56.5,79.7,12.712921142578125,225.72431182861328,1752712571.1266077,8322
59.1,79.7,12.71297836303711,225.72430419921875,1752712571.1379564,8323
58.3,79.7,12.713008880615234,225.72429275512695,1752712571.149671,8324
59.1,79.7,12.713008880615234,225.72429275512695,1752712571.1610434,8325
58.3,79.7,12.713050842285156,225.7242889404297,1752712571.1725373,8326
59.1,79.7,12.713050842285156,225.7242889404297,1752712571.1840806,8327
56.5,79.7,12.713050842285156,225.72427368164062,1752712571.1954348,8328
60.9,79.7,12.713050842285156,225.7242660522461,1752712571.207072,8329
58.3,79.7,12.713050842285156,225.72425842285156,1752712571.2193797,8330
54.5,79.7,12.713050842285156,225.72425079345703,1752712571.230895,8331
62.5,79.7,12.713081359863281,225.72425079345703,1752712571.2421415,8332
56.5,79.7,12.713081359863281,225.72424697875977,1752712571.253393,8333
59.1,79.7,12.713081359863281,225.72424697875977,1752712571.264648,8334
59.1,79.7,12.713127136230469,225.72422790527344,1752712571.2757776,8335
57.1,79.7,12.713127136230469,225.7242202758789,1752712571.2867248,8336
60.9,79.7,12.713127136230469,225.72421264648438,1752712571.298072,8337
56.5,79.7,12.713127136230469,225.7242088317871,1752712571.3091238,8338
59.1,79.7,12.713127136230469,225.72420501708984,1752712571.3201075,8339
56.5,79.7,12.713127136230469,225.72420501708984,1752712571.3325515,8340
60.9,79.7,12.713127136230469,225.72418975830078,1752712571.3438761,8341
59.1,79.7,12.713127136230469,225.72418212890625,1752712571.355079,8342
58.3,79.7,12.713127136230469,225.72417449951172,1752712571.3665423,8343
57.1,79.7,12.712886810302734,225.7241668701172,1752712571.3777633,8344
59.1,79.7,12.712886810302734,225.7241668701172,1752712571.3889036,8345
56.5,79.7,12.712886810302734,225.72416305541992,1752712571.4002604,8346
60.9,79.7,12.712886810302734,225.72416305541992,1752712571.4117029,8347
56.5,79.7,12.713153839111328,225.72414779663086,1752712571.4230309,8348
59.1,79.7,12.713180541992188,225.72413635253906,1752712571.4344559,8349
56.5,79.7,12.71323013305664,225.72412872314453,1752712571.4459877,8350
57.9,79.7,12.713459014892578,225.7240867614746,1752712571.5456696,8351
59.1,79.7,12.713459014892578,225.72407913208008,1752712571.5571744,8352
59.1,79.7,12.713459014892578,225.7240753173828,1752712571.5683565,8353
56.5,79.7,12.713459014892578,225.72405624389648,1752712571.5797627,8354
60.9,79.7,12.713459014892578,225.72405242919922,1752712571.5914836,8355
54.5,79.7,12.713459014892578,225.7240447998047,1752712571.6027489,8356
60.9,79.7,12.713703155517578,225.72404098510742,1752712571.6140094,8357
56.5,79.7,12.713703155517578,225.72403717041016,1752712571.6254935,8358
57.1,79.7,12.713703155517578,225.72403717041016,1752712571.6366835,8359
60.9,79.7,12.713703155517578,225.72401809692383,1752712571.6482034,8360
56.5,79.7,12.713703155517578,225.7240104675293,1752712571.659537,8361
59.1,79.7,12.713756561279297,225.72400665283203,1752712571.671059,8362
56.5,79.7,12.713756561279297,225.7239990234375,1752712571.6824827,8363
59.1,79.7,12.713756561279297,225.7239990234375,1752712571.6938157,8364
56.5,79.7,12.713760375976562,225.72399520874023,1752712571.7051494,8365
59.1,79.7,12.713760375976562,225.72399139404297,1752712571.7163608,8366
59.1,79.7,12.713760375976562,225.72397232055664,1752712571.72782,8367
54.5,79.7,12.713760375976562,225.72396850585938,1752712571.7389944,8368
62.5,79.7,12.713760375976562,225.72396087646484,1752712571.750547,8369
54.5,79.7,12.713760375976562,225.72395706176758,1752712571.7619991,8370
62.5,79.7,12.713760375976562,225.7239532470703,1752712571.7732186,8371
57.1,79.7,12.713760375976562,225.7239532470703,1752712571.784827,8372
58.3,79.7,12.713760375976562,225.72393417358398,1752712571.7964683,8373
58.3,79.7,12.713760375976562,225.72392654418945,1752712571.8080628,8374
59.1,79.7,12.713760375976562,225.72392654418945,1752712571.8193922,8375
59.1,79.7,12.713760375976562,225.72391510009766,1752712571.8308642,8376
58.3,79.7,12.713760375976562,225.72391510009766,1752712571.8421915,8377
59.1,79.7,12.713760375976562,225.7239112854004,1752712571.8532832,8378
59.1,79.7,12.713817596435547,225.72390747070312,1752712571.864805,8379
58.3,79.7,12.713825225830078,225.72389221191406,1752712571.876037,8380
57.1,79.7,12.713855743408203,225.72388458251953,1752712571.8873801,8381
56.0,79.7,12.713855743408203,225.723876953125,1752712571.899996,8382
62.5,79.7,12.713855743408203,225.72387313842773,1752712571.9115405,8383
57.1,79.7,12.713855743408203,225.72386932373047,1752712571.9225988,8384
58.3,79.7,12.713855743408203,225.72386932373047,1752712571.934029,8385
59.1,79.7,12.713615417480469,225.72385025024414,1752712571.9456105,8386
63.6,79.7,12.712894439697266,225.72383499145508,1752712571.9566007,8387
59.1,79.7,12.712203979492188,225.72383499145508,1752712571.9677386,8388
63.6,79.7,12.711544036865234,225.72382354736328,1752712571.9789023,8389
61.9,79.7,12.711544036865234,225.72382354736328,1752712571.9898455,8390
68.2,79.7,12.71713638305664,225.72382736206055,1752712572.001001,8391
63.6,79.7,12.717514038085938,225.72382354736328,1752712572.0121534,8392
61.5,79.7,12.717533111572266,225.72380447387695,1752712572.0251663,8393
68.2,79.7,12.717781066894531,225.7238006591797,1752712572.0362225,8394
63.6,79.7,12.717781066894531,225.72379684448242,1752712572.047218,8395
61.9,79.7,12.717540740966797,225.7237892150879,1752712572.0583165,8396
63.6,79.6,12.73663330078125,225.72378540039062,1752712572.0695624,8397
63.6,79.6,12.73663330078125,225.72378540039062,1752712572.0809193,8398
66.7,79.6,12.737724304199219,225.72377014160156,1752712572.0922375,8399
59.1,79.6,12.737483978271484,225.72375869750977,1752712572.103497,8400
63.6,79.6,12.729793548583984,225.72375869750977,1752712572.1146543,8401
68.2,79.6,12.729793548583984,225.72374725341797,1752712572.1256993,8402
59.1,79.6,12.729793548583984,225.72374725341797,1752712572.1368873,8403
63.6,79.6,12.729927062988281,225.7237434387207,1752712572.1482959,8404
63.6,79.7,12.699165344238281,225.72373962402344,1752712572.1591923,8405
63.6,79.7,12.683784484863281,225.72372436523438,1752712572.1702554,8406
65.2,79.7,12.668403625488281,225.72371673583984,1752712572.1815042,8407
63.6,79.7,12.668411254882812,225.72371292114258,1752712572.1925485,8408
61.9,79.7,12.66769027709961,225.72370529174805,1752712572.2038996,8409
66.7,79.7,12.664806365966797,225.72370529174805,1752712572.215482,8410
59.1,79.7,12.664806365966797,225.72370147705078,1752712572.2267165,8411
65.2,79.7,12.660961151123047,225.72368621826172,1752712572.23841,8412
64.3,79.7,12.660961151123047,225.7236785888672,1752712572.2520597,8413
62.5,79.8,12.653270721435547,225.7236785888672,1752712572.2642899,8414
63.0,79.8,12.653270721435547,225.72367477416992,1752712572.2774801,8415
63.3,79.8,12.653270721435547,225.72367095947266,1752712572.2921178,8416
60.7,79.8,12.653297424316406,225.7236671447754,1752712572.3068776,8417
63.3,79.8,12.652576446533203,225.72340774536133,1752712572.3214622,8418
65.2,79.8,12.652313232421875,225.7228889465332,1752712572.3336456,8419
62.5,79.8,12.652046203613281,225.72288131713867,1752712572.3450792,8420
62.5,79.8,12.652046203613281,225.7228775024414,1752712572.3577754,8421
65.4,79.8,12.65036392211914,225.72286987304688,1752712572.3702242,8422
60.9,79.8,12.648452758789062,225.72286987304688,1752712572.3828406,8423
65.2,79.8,12.648452758789062,225.7228660583496,1752712572.39357,8424
63.2,79.8,12.644607543945312,225.72285842895508,1752712572.4036999,8425
65.2,79.8,12.644432067871094,225.72283935546875,1752712572.4146454,8426
63.6,79.8,12.644432067871094,225.72283554077148,1752712572.4261334,8427
60.9,79.8,12.644432067871094,225.72282791137695,1752712572.4374356,8428
63.6,79.8,12.644432067871094,225.72282791137695,1752712572.4489326,8429
65.2,79.8,12.644432067871094,225.72282028198242,1752712572.4602187,8430
61.9,79.8,12.644432067871094,225.72281646728516,1752712572.4713724,8431
62.5,79.8,12.644222259521484,225.72280502319336,1752712572.4828603,8432
65.2,79.8,12.644222259521484,225.72279357910156,1752712572.4942636,8433
65.2,79.8,12.644222259521484,225.72279357910156,1752712572.505791,8434
64.0,79.8,12.644275665283203,225.72278594970703,1752712572.5181043,8435
61.9,79.8,12.644275665283203,225.72278594970703,1752712572.5295193,8436
65.0,79.8,12.643482208251953,225.72273635864258,1752712572.6290298,8437
