system_cpu_percent,system_memory_percent,system_memory_available_gb,system_disk_free_gb,timestamp,global_step
59.1,79.3,12.926403045654297,225.7473030090332,1752712543.9155285,5833
59.1,79.3,12.926403045654297,225.74729537963867,1752712543.9270902,5834
58.3,79.3,12.926403045654297,225.7472915649414,1752712543.9384198,5835
57.1,79.3,12.926403045654297,225.7472915649414,1752712543.9496624,5836
57.1,79.3,12.926437377929688,225.7472801208496,1752712543.9608781,5837
62.5,79.3,12.926437377929688,225.74727630615234,1752712543.972031,5838
54.5,79.3,12.926437377929688,225.74726104736328,1752712543.983162,5839
59.1,79.3,12.926464080810547,225.74726104736328,1752712543.9946845,5840
57.1,79.3,12.926464080810547,225.74724960327148,1752712544.008773,5841
59.3,79.3,12.926464080810547,225.74724960327148,1752712544.022321,5842
57.7,79.3,12.930736541748047,225.74724197387695,1752712544.0352948,5843
56.0,79.3,12.931083679199219,225.7472381591797,1752712544.047909,5844
60.0,79.3,12.931083679199219,225.74723052978516,1752712544.0605826,5845
57.7,79.3,12.931083679199219,225.74722290039062,1752712544.0735428,5846
56.5,79.3,12.931083679199219,225.7472152709961,1752712544.0850403,5847
61.9,79.3,12.931083679199219,225.74721145629883,1752712544.0950058,5848
57.6,79.3,12.937904357910156,225.74717330932617,1752712544.1976027,5849
57.7,79.3,12.937931060791016,225.7471694946289,1752712544.2102919,5850
57.1,79.3,12.937931060791016,225.7471580505371,1752712544.2217894,5851
57.9,79.3,12.937934875488281,225.7471466064453,1752712544.2313523,5852
60.9,79.3,12.937934875488281,225.74713897705078,1752712544.2421796,5853
54.5,79.3,12.937934875488281,225.74713516235352,1752712544.2534435,5854
58.3,79.3,12.937934875488281,225.74713516235352,1752712544.2654889,5855
57.1,79.3,12.937934875488281,225.74713134765625,1752712544.2769928,5856
62.5,79.3,12.937934875488281,225.74712371826172,1752712544.2883348,5857
59.1,79.3,12.937938690185547,225.74710083007812,1752712544.2991257,5858
54.5,79.3,12.937942504882812,225.74710083007812,1752712544.3104467,5859
59.1,79.3,12.937942504882812,225.7470932006836,1752712544.321953,5860
58.3,79.3,12.937942504882812,225.7470932006836,1752712544.3333566,5861
56.5,79.3,12.937976837158203,225.74708938598633,1752712544.344975,5862
60.9,79.3,12.937976837158203,225.74708557128906,1752712544.3562617,5863
57.1,79.3,12.937976837158203,225.74707412719727,1752712544.3675358,5864
56.5,79.3,12.937976837158203,225.7470588684082,1752712544.378944,5865
60.9,79.3,12.937976837158203,225.74705505371094,1752712544.390073,5866
59.3,79.3,12.937976837158203,225.74705505371094,1752712544.4035487,5867
54.5,79.3,12.937976837158203,225.74705505371094,1752712544.4148283,5868
60.0,79.3,12.93426513671875,225.74705505371094,1752712544.4276588,5869
57.7,79.3,12.93426513671875,225.7470474243164,1752712544.4405978,5870
59.3,79.3,12.93426513671875,225.74702072143555,1752712544.453666,5871
58.3,79.3,12.93426513671875,225.74702072143555,1752712544.4660976,5872
55.0,79.3,12.93426513671875,225.74701309204102,1752712544.4767528,5873
62.5,79.3,12.93426513671875,225.74701309204102,1752712544.4882731,5874
56.5,79.3,12.934310913085938,225.74701309204102,1752712544.4994273,5875
57.1,79.3,12.934326171875,225.74700927734375,1752712544.5108953,5876
58.3,79.3,12.934356689453125,225.74699783325195,1752712544.5225956,5877
59.1,79.3,12.934356689453125,225.74697494506836,1752712544.5339208,5878
59.1,79.3,12.93411636352539,225.74697494506836,1752712544.544673,5879
60.0,79.3,12.93411636352539,225.7469711303711,1752712544.5561635,5880
59.1,79.3,12.93411636352539,225.7469711303711,1752712544.5673378,5881
54.5,79.3,12.93411636352539,225.7469711303711,1752712544.578922,5882
59.1,79.3,12.93411636352539,225.74696350097656,1752712544.5905302,5883
56.5,79.3,12.93411636352539,225.74694442749023,1752712544.6018653,5884
60.9,79.3,12.93411636352539,225.74693298339844,1752712544.6131756,5885
56.5,79.3,12.93411636352539,225.74692916870117,1752712544.6255665,5886
58.3,79.3,12.93411636352539,225.74692916870117,1752712544.637259,5887
56.5,79.3,12.93411636352539,225.74692916870117,1752712544.648726,5888
62.5,79.3,12.93411636352539,225.7469253540039,1752712544.6601145,5889
54.5,79.3,12.93411636352539,225.7469139099121,1752712544.6715925,5890
60.9,79.3,12.934123992919922,225.74689865112305,1752712544.6828187,5891
59.1,79.3,12.934123992919922,225.74689102172852,1752712544.694299,5892
58.3,79.3,12.934123992919922,225.74688720703125,1752712544.7060676,5893
60.9,79.3,12.934123992919922,225.74688720703125,1752712544.717424,5894
54.5,79.3,12.934123992919922,225.74688720703125,1752712544.728738,5895
59.1,79.3,12.934123992919922,225.74687957763672,1752712544.7402499,5896
58.3,79.3,12.934123992919922,225.7468605041504,1752712544.7514424,5897
56.0,79.3,12.934123992919922,225.7468490600586,1752712544.7644076,5898
60.0,79.3,12.934123992919922,225.7468490600586,1752712544.777335,5899
57.7,79.3,12.934123992919922,225.7468490600586,1752712544.7898827,5900
58.3,79.3,12.934123992919922,225.7468490600586,1752712544.8025064,5901
54.2,79.3,12.934150695800781,225.74684524536133,1752712544.814772,5902
62.5,79.3,12.934150695800781,225.74683380126953,1752712544.826542,5903
59.1,79.3,12.934150695800781,225.7468147277832,1752712544.8376029,5904
54.5,79.3,12.934154510498047,225.74680709838867,1752712544.8488455,5905
60.9,79.3,12.934154510498047,225.74680709838867,1752712544.860308,5906
54.5,79.3,12.934154510498047,225.74680709838867,1752712544.8717563,5907
59.1,79.3,12.934154510498047,225.74680709838867,1752712544.8828664,5908
62.5,79.3,12.934154510498047,225.74679946899414,1752712544.8943677,5909
54.5,79.3,12.934154510498047,225.74677658081055,1752712544.90592,5910
60.9,79.3,12.934165954589844,225.74676513671875,1752712544.9172454,5911
58.3,79.3,12.934165954589844,225.74676513671875,1752712544.928538,5912
57.1,79.3,12.934165954589844,225.74676513671875,1752712544.9399,5913
60.9,79.3,12.934165954589844,225.74676513671875,1752712544.951141,5914
56.5,79.3,12.934165954589844,225.74676132202148,1752712544.9624596,5915
57.1,79.3,12.934165954589844,225.74674606323242,1752712544.9737737,5916
58.3,79.3,12.934200286865234,225.74673080444336,1752712544.985295,5917
58.3,79.3,12.934200286865234,225.74672317504883,1752712544.997688,5918
58.3,79.3,12.934257507324219,225.74672317504883,1752712545.0093908,5919
60.9,79.3,12.934257507324219,225.74672317504883,1752712545.0211172,5920
57.1,79.3,12.934257507324219,225.74672317504883,1752712545.032103,5921
56.5,79.3,12.934257507324219,225.7467155456543,1752712545.043679,5922
60.0,79.3,12.934284210205078,225.7466926574707,1752712545.055366,5923
57.1,79.3,12.944450378417969,225.7466812133789,1752712545.066291,5924
57.1,79.3,12.944450378417969,225.7466812133789,1752712545.0775213,5925
60.9,79.3,12.944450378417969,225.7466812133789,1752712545.0886757,5926
57.1,79.3,12.944450378417969,225.7466812133789,1752712545.099526,5927
60.0,79.3,12.944450378417969,225.74667739868164,1752712545.1116734,5928
56.5,79.3,12.944450378417969,225.74666213989258,1752712545.1231196,5929
59.1,79.3,12.944450378417969,225.74664306640625,1752712545.1343303,5930
57.1,79.3,12.94448471069336,225.74663925170898,1752712545.1448948,5931
60.9,79.3,12.94448471069336,225.74663925170898,1752712545.1564775,5932
57.1,79.3,12.94448471069336,225.74663925170898,1752712545.1676886,5933
60.0,79.3,12.94449234008789,225.74663925170898,1752712545.179197,5934
59.1,79.3,12.94449234008789,225.74663162231445,1752712545.1904821,5935
56.5,79.3,12.944538116455078,225.74660873413086,1752712545.2019737,5936
60.9,79.3,12.944538116455078,225.74659729003906,1752712545.2132404,5937
54.5,79.3,12.944538116455078,225.74659729003906,1752712545.2248268,5938
61.5,79.3,12.944538116455078,225.74659729003906,1752712545.237647,5939
56.5,79.3,12.944538116455078,225.74659729003906,1752712545.2492337,5940
58.2,79.3,12.944355010986328,225.74655151367188,1752712545.3406742,5941
59.1,79.3,12.944355010986328,225.7465476989746,1752712545.3517847,5942
58.3,79.3,12.944393157958984,225.74652099609375,1752712545.3631215,5943
57.1,79.3,12.944400787353516,225.74651718139648,1752712545.3745706,5944
58.3,79.3,12.944400787353516,225.74651718139648,1752712545.3861954,5945
59.1,79.3,12.944400787353516,225.74651336669922,1752712545.3971963,5946
58.3,79.3,12.944400787353516,225.74651336669922,1752712545.40902,5947
57.1,79.3,12.944400787353516,225.7465057373047,1752712545.420337,5948
60.9,79.3,12.9444580078125,225.7464942932129,1752712545.4316974,5949
56.5,79.3,12.944522857666016,225.74647521972656,1752712545.4433773,5950
58.3,79.3,12.944530487060547,225.74647521972656,1752712545.4552236,5951
57.1,79.3,12.944530487060547,225.74647521972656,1752712545.4663806,5952
60.0,79.3,12.944538116455078,225.7464714050293,1752712545.4780107,5953
57.1,79.3,12.944538116455078,225.74646759033203,1752712545.4897978,5954
60.9,79.3,12.944549560546875,225.74646377563477,1752712545.5009692,5955
58.3,79.3,12.944549560546875,225.74644470214844,1752712545.5122435,5956
59.1,79.3,12.944549560546875,225.74643325805664,1752712545.5234504,5957
59.1,79.3,12.944549560546875,225.74643325805664,1752712545.5344484,5958
52.4,79.3,12.944549560546875,225.74642944335938,1752712545.5458302,5959
61.5,79.3,12.944549560546875,225.74642944335938,1752712545.5584311,5960
57.1,79.3,12.944549560546875,225.7464256286621,1752712545.5697362,5961
60.0,79.3,12.944549560546875,225.74641036987305,1752712545.5810995,5962
59.1,79.3,12.944328308105469,225.74639129638672,1752712545.59234,5963
59.1,79.3,12.944328308105469,225.74639129638672,1752712545.6035569,5964
57.1,79.3,12.944328308105469,225.74639129638672,1752712545.6145291,5965
59.1,79.3,12.94436264038086,225.74638748168945,1752712545.6258347,5966
59.1,79.3,12.94436264038086,225.7463836669922,1752712545.6369426,5967
56.5,79.3,12.94436264038086,225.74637985229492,1752712545.648662,5968
59.1,79.3,12.94436264038086,225.74636840820312,1752712545.6595962,5969
60.7,79.3,12.94436264038086,225.7463493347168,1752712545.673333,5970
57.7,79.3,12.94437026977539,225.7463493347168,1752712545.686281,5971
54.2,79.3,12.944129943847656,225.74634552001953,1752712545.698981,5972
65.4,79.3,12.94394302368164,225.74634552001953,1752712545.7116196,5973
58.3,79.3,12.943946838378906,225.74634170532227,1752712545.7239974,5974
59.3,79.3,12.943992614746094,225.746337890625,1752712545.7370346,5975
57.7,79.3,12.94399642944336,225.74631118774414,1752712545.7502136,5976
56.0,79.3,12.94399642944336,225.74631118774414,1752712545.7634041,5977
57.7,79.3,12.94399642944336,225.74631118774414,1752712545.7765086,5978
59.1,79.3,12.94399642944336,225.74630737304688,1752712545.787034,5979
57.9,79.3,12.94399642944336,225.7463035583496,1752712545.79728,5980
58.3,79.3,12.94399642944336,225.74629974365234,1752712545.8095627,5981
60.0,79.3,12.94399642944336,225.7462921142578,1752712545.821265,5982
57.1,79.3,12.944007873535156,225.74627304077148,1752712545.8323522,5983
56.5,79.3,12.944007873535156,225.74626922607422,1752712545.8438036,5984
60.9,79.3,12.944007873535156,225.74626541137695,1752712545.8551722,5985
57.1,79.3,12.944007873535156,225.74626541137695,1752712545.8662708,5986
58.3,79.3,12.944015502929688,225.7462615966797,1752712545.877807,5987
57.1,79.3,12.944015502929688,225.74625778198242,1752712545.8889058,5988
59.1,79.3,12.944015502929688,225.74623107910156,1752712545.8997326,5989
59.1,79.3,12.944015502929688,225.74623107910156,1752712545.9104142,5990
60.9,79.3,12.944015502929688,225.7462272644043,1752712545.9216764,5991
57.1,79.3,12.944015502929688,225.74622344970703,1752712545.9324355,5992
57.1,79.3,12.944015502929688,225.74622344970703,1752712545.9433131,5993
63.6,79.3,12.944015502929688,225.7462158203125,1752712545.9541802,5994
55.0,79.3,12.944015502929688,225.7462043762207,1752712545.9649851,5995
57.1,79.3,12.944015502929688,225.74618911743164,1752712545.975127,5996
61.1,79.3,12.944015502929688,225.74618911743164,1752712545.9846923,5997
56.5,79.3,12.944015502929688,225.74618530273438,1752712545.996368,5998
60.9,79.3,12.944019317626953,225.74618530273438,1752712546.0072978,5999
57.1,79.3,12.94864273071289,225.74618530273438,1752712546.01841,6000
56.5,79.3,12.948719024658203,225.74617767333984,1752712546.029761,6001
58.3,79.3,12.949028015136719,225.74615859985352,1752712546.0419316,6002
58.3,79.3,12.949028015136719,225.74615478515625,1752712546.053753,6003
60.0,79.3,12.949050903320312,225.74615478515625,1752712546.0630517,6004
57.1,79.2,12.97116470336914,225.74615097045898,1752712546.074702,6005
59.1,79.2,12.976448059082031,225.74614334106445,1752712546.0857706,6006
60.9,79.2,12.976448059082031,225.7461395263672,1752712546.097038,6007
59.1,79.2,12.976448059082031,225.74613189697266,1752712546.1081715,6008
56.0,79.2,12.976448059082031,225.7461166381836,1752712546.120671,6009
60.0,79.2,12.976470947265625,225.74611282348633,1752712546.1331663,6010
57.7,79.2,12.97647476196289,225.74610900878906,1752712546.1460788,6011
57.7,79.2,12.976509094238281,225.74610900878906,1752712546.1595674,6012
56.0,79.2,12.976558685302734,225.74610137939453,1752712546.1722033,6013
58.3,79.2,12.976558685302734,225.74609756469727,1752712546.183397,6014
57.1,79.2,12.9765625,225.74608612060547,1752712546.1943703,6015
58.3,79.2,12.9765625,225.74607849121094,1752712546.20659,6016
58.3,79.2,12.9765625,225.74607467651367,1752712546.218817,6017
60.9,79.2,12.9765625,225.7460708618164,1752712546.2302284,6018
56.5,79.2,12.9765625,225.7460594177246,1752712546.2417552,6019
59.1,79.2,12.9765625,225.74605560302734,1752712546.2525303,6020
59.1,79.2,12.9765625,225.7460479736328,1752712546.2634788,6021
57.1,79.2,12.9765625,225.74603652954102,1752712546.2747152,6022
57.1,79.2,12.976814270019531,225.74603652954102,1752712546.2856457,6023
58.3,79.2,12.976890563964844,225.74599075317383,1752712546.3855877,6024
58.3,79.2,12.976890563964844,225.74597930908203,1752712546.3970656,6025
59.1,79.2,12.976890563964844,225.74597549438477,1752712546.4085748,6026
56.5,79.2,12.976890563964844,225.7459602355957,1752712546.4198945,6027
59.1,79.2,12.976890563964844,225.74595260620117,1752712546.4309478,6028
60.9,79.2,12.976890563964844,225.74595260620117,1752712546.4426389,6029
58.3,79.2,12.976890563964844,225.7459487915039,1752712546.4541132,6030
57.1,79.2,12.976890563964844,225.74594497680664,1752712546.4652777,6031
59.1,79.2,12.976890563964844,225.7459373474121,1752712546.4765716,6032
58.3,79.2,12.976890563964844,225.7459259033203,1752712546.4880278,6033
54.5,79.2,12.976898193359375,225.74591827392578,1752712546.499571,6034
60.9,79.2,12.976898193359375,225.74591064453125,1752712546.5108883,6035
58.3,79.2,12.976898193359375,225.74590682983398,1752712546.5226166,6036
59.1,79.2,12.976898193359375,225.74590682983398,1752712546.5341156,6037
56.5,79.2,12.976898193359375,225.7458953857422,1752712546.545648,6038
60.9,79.2,12.976898193359375,225.74589157104492,1752712546.5571632,6039
56.5,79.2,12.97696304321289,225.7458839416504,1752712546.568417,6040
60.9,79.2,12.97696304321289,225.7458724975586,1752712546.5801516,6041
56.5,79.2,12.97696304321289,225.74586868286133,1752712546.59178,6042
59.1,79.2,12.97696304321289,225.74586486816406,1752712546.6026986,6043
60.0,79.2,12.97696304321289,225.7458610534668,1752712546.6150923,6044
56.5,79.2,12.97696304321289,225.74585342407227,1752712546.6264257,6045
57.1,79.2,12.976993560791016,225.74584197998047,1752712546.6379008,6046
58.3,79.2,12.976993560791016,225.74583435058594,1752712546.649357,6047
57.1,79.2,12.976993560791016,225.7458267211914,1752712546.660864,6048
58.3,79.2,12.976993560791016,225.74582290649414,1752712546.6722164,6049
59.1,79.2,12.976993560791016,225.74582290649414,1752712546.6834397,6050
56.5,79.2,12.976993560791016,225.7458152770996,1752712546.6949492,6051
60.9,79.2,12.976993560791016,225.74580764770508,1752712546.7063823,6052
57.1,79.2,12.976993560791016,225.74579620361328,1752712546.7175083,6053
56.0,79.2,12.976993560791016,225.74578857421875,1752712546.7299738,6054
60.9,79.2,12.976993560791016,225.74578475952148,1752712546.741406,6055
59.1,79.2,12.976993560791016,225.74578094482422,1752712546.7523556,6056
54.5,79.2,12.976760864257812,225.74578094482422,1752712546.7637546,6057
60.9,79.2,12.976760864257812,225.74576950073242,1752712546.7751212,6058
59.1,79.2,12.976760864257812,225.74575424194336,1752712546.7860103,6059
59.1,79.2,12.976760864257812,225.7457504272461,1752712546.7974174,6060
56.5,79.2,12.976760864257812,225.74574279785156,1752712546.8089564,6061
58.3,79.2,12.976760864257812,225.7457389831543,1752712546.8204749,6062
57.1,79.2,12.976760864257812,225.7457389831543,1752712546.8318946,6063
60.9,79.2,12.976760864257812,225.74573135375977,1752712546.8432205,6064
