global_step,episode,step,timestamp,elapsed_time,worker_id,environment,device,obs_space_shape,action_space_type,action_space_size,system_cpu_percent,system_memory_percent,system_memory_available_gb,system_disk_free_gb,gpu_memory_gb,gpu_memory_max_gb,step_reward,step_action,step_log_prob,step_obs_mean,step_obs_std,step_obs_max,step_obs_min,action_selection_time,env_step_time,cumulative_reward,checkpoint_saved,checkpoint_episode,avg_reward,reward_change,model_file
1440,33,41,1752712480.8665576,26.812525987625122,10.0,,,,,,60.9,79.0,13.121131896972656,225.81439590454102,0.01806163787841797,0.01986551284790039,1.0,0.0,-0.46184873580932617,1.2519826889038086,1.178252935409546,2.5518500804901123,-0.2870422899723053,0.0034689903259277344,0.0029375553131103516,42.0,,,,,
1441,33,42,1752712480.8795295,26.82549786567688,10.0,,,,,,61.5,79.0,13.121131896972656,225.81439208984375,0.018063068389892578,0.01986551284790039,1.0,1.0,-0.6586560010910034,1.3030939102172852,1.1071091890335083,2.7831716537475586,0.10180065780878067,0.003840208053588867,0.003770112991333008,43.0,,,,,
1442,33,43,1752712480.8930469,26.839015245437622,10.0,,,,,,64.3,79.0,13.121135711669922,225.81438827514648,0.018064498901367188,0.01986551284790039,1.0,0.0,-0.5033574104309082,1.3629059791564941,1.304956316947937,2.9647417068481445,-0.20109952986240387,0.003486156463623047,0.0035948753356933594,44.0,,,,,
1443,33,44,1752712480.9064796,26.852447986602783,10.0,,,,,,61.5,79.0,13.121135711669922,225.81426239013672,0.018065929412841797,0.01986551284790039,1.0,0.0,-0.7507102489471436,1.4170961380004883,1.269424557685852,3.1952404975891113,0.18616753816604614,0.004095554351806641,0.003247976303100586,45.0,,,,,
1444,33,45,1752712480.9200575,26.866025686264038,10.0,,,,,,63.0,79.0,13.120494842529297,225.81426239013672,0.018067359924316406,0.01986551284790039,1.0,1.0,-0.42157065868377686,1.475001573562622,1.2858556509017944,3.376000165939331,0.5720464587211609,0.0039637088775634766,0.0033559799194335938,46.0,,,,,
1445,33,46,1752712480.9341695,26.88013768196106,10.0,,,,,,62.1,79.0,13.120494842529297,225.8142547607422,0.018068790435791016,0.01986551284790039,1.0,1.0,-0.5119122266769409,1.542075753211975,1.3810421228408813,3.507030963897705,0.26862624287605286,0.004462718963623047,0.003550291061401367,47.0,,,,,
1446,33,47,1752712480.9472356,26.89320397377014,10.0,,,,,,64.0,79.0,13.120494842529297,225.8142433166504,0.018070220947265625,0.01986551284790039,1.0,1.0,-0.6569029092788696,1.6093188524246216,1.5443443059921265,3.6870009899139404,-0.03111167438328266,0.004369020462036133,0.0032320022583007812,48.0,,,,,
1447,33,48,1752712480.9587991,26.904767274856567,10.0,,,,,,63.6,78.9,13.189109802246094,225.8142433166504,0.018071651458740234,0.01986551284790039,1.0,0.0,-0.5419802665710449,1.6763858795166016,1.7608311176300049,3.915867328643799,-0.32931479811668396,0.0035636425018310547,0.002619504928588867,49.0,,,,,
1448,33,49,1752712480.9706976,26.91666603088379,10.0,,,,,,65.2,78.9,13.189109802246094,225.81423568725586,0.018073081970214844,0.01986551284790039,1.0,0.0,-0.7176166772842407,1.7376188039779663,1.7535353899002075,4.193612575531006,0.060859132558107376,0.003977775573730469,0.002683401107788086,50.0,,,,,
1449,33,50,1752712480.9819038,26.92787218093872,10.0,,,,,,65.2,78.9,13.189109802246094,225.81423568725586,0.018074512481689453,0.01986551284790039,1.0,1.0,-0.5066636800765991,1.8025240898132324,1.778857707977295,4.421596527099609,0.44897666573524475,0.0032303333282470703,0.002923250198364258,51.0,,,,,
1450,33,51,1752712480.993795,26.93976330757141,10.0,,,,,,60.9,78.9,13.188636779785156,225.81421661376953,0.018075942993164062,0.01986551284790039,1.0,1.0,-0.5862491130828857,1.8766192197799683,1.9105521440505981,4.5998334884643555,0.14754271507263184,0.003103017807006836,0.002982616424560547,52.0,,,,,
1451,33,52,1752712481.0072582,26.953226327896118,10.0,,,,,,64.3,78.9,13.189010620117188,225.814208984375,0.018077373504638672,0.01986551284790039,1.0,0.0,-0.676925539970398,1.9507639408111572,2.097966194152832,4.826986312866211,-0.15107402205467224,0.004035234451293945,0.003185272216796875,53.0,,,,,
1452,33,53,1752712481.0198026,26.965770721435547,10.0,,,,,,62.5,78.9,13.189071655273438,225.8141975402832,0.01807880401611328,0.01986551284790039,1.0,0.0,-0.8286820650100708,2.0193066596984863,2.1276943683624268,5.103022575378418,0.23976632952690125,0.0037889480590820312,0.0031821727752685547,54.0,,,,,
1453,33,54,1752712481.032634,26.978602170944214,10.0,,,,,,64.0,78.9,13.189102172851562,225.8141860961914,0.01808023452758789,0.01986551284790039,1.0,1.0,-0.45535701513290405,2.09177827835083,2.1754090785980225,5.329290390014648,0.6295065879821777,0.004292488098144531,0.0031943321228027344,55.0,,,,,
1454,33,55,1752712481.0453568,26.99132513999939,10.0,,,,,,65.4,78.9,13.189102172851562,225.8141860961914,0.0180816650390625,0.01986551284790039,1.0,1.0,-0.49162399768829346,2.1739001274108887,2.2821314334869385,5.50579833984375,0.3314080536365509,0.0039501190185546875,0.003383636474609375,56.0,,,,,
1455,33,56,1752712481.0577252,27.00369358062744,10.0,,,,,,70.8,78.9,13.191970825195312,225.81418228149414,0.01808309555053711,0.01986551284790039,1.0,0.0,-0.851097047328949,2.2565064430236816,2.4433631896972656,5.731191158294678,0.03744535520672798,0.003790616989135742,0.0030994415283203125,57.0,,,,,
1456,33,57,1752712481.0700958,27.016064167022705,10.0,,,,,,64.0,78.9,13.194900512695312,225.8141746520996,0.01808452606201172,0.01986551284790039,1.0,1.0,-0.46498405933380127,2.3336806297302246,2.4948689937591553,6.005420207977295,0.4327991008758545,0.003729581832885742,0.0030956268310546875,58.0,,,,,
1457,33,58,1752712481.0826313,27.028599500656128,10.0,,,,,,62.5,78.9,13.194900512695312,225.81416702270508,0.018085956573486328,0.01986551284790039,1.0,0.0,-0.916752815246582,2.420795440673828,2.6437604427337646,6.2298431396484375,0.14071454107761383,0.0034911632537841797,0.0031838417053222656,59.0,,,,,
1458,33,59,1752712481.0953395,27.04130792617798,10.0,,,,,,65.4,78.9,13.194900512695312,225.81415557861328,0.018087387084960938,0.01986551284790039,1.0,0.0,-1.0479767322540283,2.5025722980499268,2.7041757106781006,6.503085613250732,0.5379993319511414,0.0034842491149902344,0.0033082962036132812,60.0,,,,,
1459,33,60,1752712481.108164,27.05413246154785,10.0,,,,,,63.0,78.9,13.194900512695312,225.81414413452148,0.018088817596435547,0.01986551284790039,1.0,1.0,-0.35487547516822815,2.5889079570770264,2.7696824073791504,6.726505279541016,0.9357091188430786,0.0037839412689208984,0.00327301025390625,61.0,,,,,
1460,33,61,1752712481.120444,27.066412448883057,10.0,,,,,,63.6,78.9,13.194419860839844,225.81414031982422,0.018090248107910156,0.01986551284790039,1.0,1.0,-0.35679763555526733,2.6863040924072266,2.8454606533050537,6.900107383728027,0.6503719091415405,0.003376007080078125,0.003401517868041992,62.0,,,,,
1461,33,62,1752712481.1352935,27.08126187324524,10.0,,,,,,62.1,78.9,13.194450378417969,225.81413650512695,0.018091678619384766,0.01986551284790039,1.0,1.0,-0.37455496191978455,2.78523325920105,2.971508741378784,7.122473239898682,0.37153077125549316,0.004038572311401367,0.003977060317993164,63.0,,,,,
1462,33,63,1752712481.1517885,27.0977566242218,10.0,,,,,,63.6,78.9,13.194469451904297,225.81413650512695,0.018093109130859375,0.01986551284790039,1.0,1.0,-0.4093985855579376,2.885481119155884,3.143261432647705,7.3935227394104,0.09712747484445572,0.0046236515045166016,0.0040628910064697266,64.0,,,,,
1463,33,64,1752712481.1673334,27.113301753997803,10.0,,,,,,62.5,78.9,13.194469451904297,225.8141326904297,0.018094539642333984,0.01986551284790039,1.0,1.0,-0.4632895588874817,2.98675537109375,3.356837749481201,7.713204383850098,-0.17489957809448242,0.004441499710083008,0.004348039627075195,65.0,,,,,
1464,33,65,1752712481.1828094,27.128777742385864,10.0,,,,,,64.5,78.9,13.194469451904297,225.81412506103516,0.018095970153808594,0.01986551284790039,1.0,1.0,-0.5380366444587708,3.0886824131011963,3.609313726425171,8.081488609313965,-0.44660428166389465,0.004190206527709961,0.003812074661254883,66.0,,,,,
1465,33,66,1752712481.1985674,27.144535779953003,10.0,,,,,,61.3,78.9,13.194229125976562,225.81411361694336,0.018097400665283203,0.01986551284790039,1.0,1.0,-0.6339280605316162,3.190812826156616,3.8987646102905273,8.498373031616211,-0.7200253009796143,0.004733085632324219,0.0036830902099609375,67.0,,,,,
1466,33,67,1752712481.2117872,27.157755613327026,10.0,,,,,,61.5,78.9,13.194229125976562,225.8140983581543,0.018098831176757812,0.01986551284790039,1.0,0.0,-0.640504002571106,3.2926206588745117,4.224158763885498,8.963883399963379,-0.9971792697906494,0.005029201507568359,0.0029954910278320312,68.0,,,,,
1467,33,68,1752712481.225324,27.171292543411255,10.0,,,,,,64.3,78.9,13.194229125976562,225.8140983581543,0.018100261688232422,0.01986551284790039,1.0,1.0,-0.6996709704399109,3.3873517513275146,4.353018760681152,9.478067398071289,-0.5953102707862854,0.004330158233642578,0.003239154815673828,69.0,,,,,
1468,33,69,1752712481.239313,27.18528127670288,10.0,,,,,,64.3,78.9,13.194229125976562,225.81409454345703,0.01810169219970703,0.01986551284790039,1.0,1.0,-0.7980960011482239,3.491128444671631,4.674097061157227,9.942423820495605,-0.8856122493743896,0.004146575927734375,0.0037529468536376953,70.0,,,,,
1469,33,70,1752712481.252823,27.19879150390625,10.0,,,,,,61.5,78.9,13.194229125976562,225.81409454345703,0.01810312271118164,0.01986551284790039,1.0,0.0,-0.5147051811218262,3.593687057495117,5.032324314117432,10.455587387084961,-1.1806042194366455,0.00413823127746582,0.00411677360534668,71.0,,,,,
1470,33,71,1752712481.2642155,27.21018385887146,10.0,,,,,,66.7,78.9,13.194229125976562,225.81408309936523,0.01810455322265625,0.01986551284790039,1.0,0.0,-0.541607677936554,3.6892809867858887,5.207516193389893,11.017614364624023,-0.7927043437957764,0.0033180713653564453,0.002628803253173828,72.0,,,,,
1471,33,72,1752712481.2784066,27.224375009536743,10.0,,,,,,63.0,78.9,13.193748474121094,225.8140754699707,0.01810598373413086,0.01986551284790039,1.0,1.0,-0.8297723531723022,3.787342071533203,5.379734039306641,11.529924392700195,-0.4115181863307953,0.004397153854370117,0.0034787654876708984,73.0,,,,,
1472,33,73,1752712481.293282,27.239250421524048,10.0,,,,,,63.3,78.9,13.193748474121094,225.81406784057617,0.01810741424560547,0.01986551284790039,1.0,0.0,-0.5212092399597168,3.8925795555114746,5.689826011657715,11.992557525634766,-0.7274008989334106,0.004328012466430664,0.0034449100494384766,74.0,,,,,
1473,33,74,1752712481.3071675,27.253135919570923,10.0,,,,,,63.0,78.9,13.19356918334961,225.81406021118164,0.018108844757080078,0.01986551284790039,1.0,1.0,-0.8629047274589539,3.9915149211883545,5.874421119689941,12.504256248474121,-0.3536612391471863,0.00412297248840332,0.0034503936767578125,75.0,,,,,
1474,33,75,1752712481.3209596,27.26692795753479,10.0,,,,,,60.7,78.9,13.19357681274414,225.81405639648438,0.018110275268554688,0.01986551284790039,1.0,0.0,-0.5063584446907043,4.09713077545166,6.1791839599609375,12.966339111328125,-0.6779366731643677,0.0042552947998046875,0.0036466121673583984,76.0,,,,,
1475,33,76,1752712481.3347762,27.280744314193726,10.0,,,,,,63.0,78.9,13.193855285644531,225.81405639648438,0.018111705780029297,0.01986551284790039,1.0,1.0,-0.8893083333969116,4.196428298950195,6.373577117919922,13.477570533752441,-0.3111313283443451,0.004251003265380859,0.004128217697143555,77.0,,,,,
1476,33,77,1752712481.347111,27.293079376220703,10.0,,,,,,65.4,78.9,13.193855285644531,225.81404876708984,0.018113136291503906,0.01986551284790039,1.0,1.0,-0.9398419857025146,4.302004337310791,6.673818588256836,13.93924617767334,-0.6429381966590881,0.00409245491027832,0.0031299591064453125,78.0,,,,,
1477,33,78,1752712481.3585184,27.304486751556396,10.0,,,,,,65.2,78.9,13.193923950195312,225.8140411376953,0.018114566802978516,0.01986551284790039,1.0,0.0,-0.45454907417297363,4.405215263366699,7.015935897827148,14.450145721435547,-0.9771403670310974,0.003515958786010742,0.0027201175689697266,79.0,,,,,
1478,33,79,1752712481.3698409,27.31580924987793,10.0,,,,,,61.9,78.9,13.193923950195312,225.81402969360352,0.018115997314453125,0.01986551284790039,1.0,1.0,-0.9814440608024597,4.501490592956543,7.244657516479492,15.010299682617188,-0.6211422085762024,0.0031681060791015625,0.0031054019927978516,80.0,,,,,
1479,33,80,1752712481.3811982,27.32716655731201,10.0,,,,,,66.7,78.9,13.193923950195312,225.81401824951172,0.018117427825927734,0.01986551284790039,1.0,1.0,-1.0404229164123535,4.602997303009033,7.584466934204102,15.520994186401367,-0.9664372205734253,0.003194570541381836,0.0029387474060058594,81.0,,,,,
1480,33,81,1752712481.3923695,27.338337659835815,10.0,,,,,,61.9,78.9,13.19320297241211,225.81401443481445,0.018118858337402344,0.01986551284790039,1.0,0.0,-0.3983023762702942,4.7011637687683105,7.96651554107666,16.08104705810547,-1.3159700632095337,0.0029573440551757812,0.0029010772705078125,82.0,,,,,
1481,33,82,1752712481.4036846,27.349653005599976,10.0,,,,,,63.6,78.9,13.193016052246094,225.8140106201172,0.018120288848876953,0.01986551284790039,1.0,1.0,-1.0991193056106567,4.791354656219482,8.234472274780273,16.69049835205078,-0.9770511388778687,0.003167867660522461,0.0029935836791992188,83.0,,,,,
1482,33,83,1752712481.4152215,27.36118984222412,10.0,,,,,,62.5,78.9,13.193016052246094,225.81400299072266,0.018121719360351562,0.01986551284790039,1.0,1.0,-1.1661643981933594,4.885682582855225,8.61697769165039,17.250648498535156,-1.3411710262298584,0.0030927658081054688,0.002979278564453125,84.0,,,,,
1483,33,84,1752712481.4274952,27.37346363067627,10.0,,,,,,62.5,78.9,13.193016052246094,225.8139991760254,0.018123149871826172,0.01986551284790039,1.0,0.0,-0.339341402053833,4.9754719734191895,9.042658805847168,17.86032485961914,-1.7113041877746582,0.0034613609313964844,0.003030061721801758,85.0,,,,,
1484,33,85,1752712481.4387321,27.384700536727905,10.0,,,,,,63.6,78.9,13.193016052246094,225.81399154663086,0.01812458038330078,0.01986551284790039,1.0,0.0,-0.33808302879333496,5.055437088012695,9.355504989624023,18.519575119018555,-1.3973543643951416,0.0033218860626220703,0.0028727054595947266,86.0,,,,,
1485,33,86,1752712481.4498413,27.395809412002563,10.0,,,,,,63.6,78.9,13.191200256347656,225.8139877319336,0.01812601089477539,0.01986551284790039,1.0,1.0,-1.251692533493042,5.1336565017700195,9.649819374084473,19.129735946655273,-1.4423946142196655,0.0030345916748046875,0.003117799758911133,87.0,,,,,
1486,33,87,1752712481.4611123,27.40708065032959,10.0,,,,,,65.2,78.9,13.191062927246094,225.8139762878418,0.01812744140625,0.01986551284790039,1.0,0.0,-0.31327682733535767,5.215741157531738,10.038661003112793,19.69094467163086,-1.6377211809158325,0.003490924835205078,0.0028617382049560547,88.0,,,,,
1487,33,88,1752712481.4723303,27.418298482894897,10.0,,,,,,61.9,78.9,13.19106674194336,225.81396865844727,0.01812887191772461,0.01986551284790039,1.0,0.0,-0.30869102478027344,5.285874366760254,10.345386505126953,20.301929473876953,-1.900404691696167,0.003148794174194336,0.0028443336486816406,89.0,,,,,
1488,33,89,1752712481.483881,27.42984914779663,10.0,,,,,,60.9,78.9,13.19106674194336,225.81396484375,0.01813030242919922,0.01986551284790039,1.0,0.0,-0.3016977310180664,5.3532562255859375,10.630022048950195,20.864131927490234,-2.114873170852661,0.003618478775024414,0.003103971481323242,90.0,,,,,
1489,34,0,1752712481.5972488,27.543216943740845,10.0,,,,,,72.4,78.9,13.18532943725586,225.81389999389648,0.01801443099975586,0.01986551284790039,1.0,0.0,-0.019372224807739258,0.05360417813062668,0.31805193424224854,0.4834326207637787,-0.23902370035648346,0.0032324790954589844,0.002669095993041992,1.0,,,,,
1490,34,1,1752712481.610789,27.55675745010376,10.0,,,,,,72.0,78.9,13.185367584228516,225.8138885498047,0.01801586151123047,0.01986551284790039,1.0,0.0,-0.07392680644989014,0.05053926631808281,0.4796191155910492,0.47951504588127136,-0.4785625636577606,0.0038733482360839844,0.0032434463500976562,2.0,,,,,
1491,34,2,1752712481.625734,27.571702480316162,10.0,,,,,,73.3,78.9,13.185420989990234,225.81388092041016,0.018017292022705078,0.01986551284790039,1.0,0.0,-0.3518800437450409,0.04964938014745712,0.7050507664680481,0.7726868987083435,-0.833350419998169,0.004659175872802734,0.003361225128173828,3.0,,,,,
1492,34,3,1752712481.6403272,27.58629560470581,10.0,,,,,,67.7,78.9,13.181842803955078,225.8138771057129,0.018018722534179688,0.01986551284790039,1.0,1.0,-0.3428516089916229,0.0514516681432724,0.9575858116149902,1.1147195100784302,-1.1883174180984497,0.004742145538330078,0.003337860107421875,4.0,,,,,
1493,34,4,1752712481.6535869,27.599555253982544,10.0,,,,,,68.0,78.9,13.170307159423828,225.8138771057129,0.018020153045654297,0.01986551284790039,1.0,1.0,-0.5888557434082031,0.060477063059806824,0.6619877815246582,0.7663955092430115,-0.8329212069511414,0.004218578338623047,0.0037794113159179688,5.0,,,,,
1494,34,5,1752712481.668817,27.614785194396973,10.0,,,,,,72.4,78.9,13.170341491699219,225.81387329101562,0.018021583557128906,0.01986551284790039,1.0,1.0,-1.1405285596847534,0.06859824061393738,0.39223718643188477,0.4248119294643402,-0.4779854118824005,0.003348827362060547,0.0037305355072021484,6.0,,,,,
1495,34,6,1752712481.679674,27.6256422996521,10.0,,,,,,73.9,78.9,13.170341491699219,225.81387329101562,0.018023014068603516,0.01986551284790039,1.0,0.0,-0.13397526741027832,0.07558663934469223,0.18596136569976807,0.3215455710887909,-0.1233823224902153,0.002852916717529297,0.002220630645751953,7.0,,,,,
1496,34,7,1752712481.691754,27.637722492218018,10.0,,,,,,73.9,78.9,13.170341491699219,225.8138542175293,0.018024444580078125,0.01986551284790039,1.0,1.0,-0.9124183654785156,0.07708557695150375,0.41402584314346313,0.447790265083313,-0.47957754135131836,0.0034782886505126953,0.002572298049926758,8.0,,,,,
1497,34,8,1752712481.7035387,27.64950704574585,10.0,,,,,,75.0,78.9,13.170341491699219,225.81384658813477,0.018025875091552734,0.01986551284790039,1.0,0.0,-0.1910828948020935,0.08561435341835022,0.22871612012386322,0.395015686750412,-0.12516307830810547,0.0034477710723876953,0.002695798873901367,9.0,,,,,
1498,34,9,1752712481.7168972,27.66286563873291,10.0,,,,,,74.1,78.9,13.170341491699219,225.81383895874023,0.018027305603027344,0.01986551284790039,1.0,1.0,-0.6917656660079956,0.08875167369842529,0.4447557032108307,0.4760414659976959,-0.4815332889556885,0.004057645797729492,0.0030057430267333984,10.0,,,,,
1499,34,10,1752712481.730401,27.676369190216064,10.0,,,,,,70.4,78.9,13.170352935791016,225.81383514404297,0.018028736114501953,0.01986551284790039,1.0,0.0,-0.28339874744415283,0.09911072254180908,0.28032752871513367,0.477657675743103,-0.12733198702335358,0.0035507678985595703,0.0036535263061523438,11.0,,,,,
1500,34,11,1752712481.7425728,27.688541173934937,10.0,,,,,,62.5,78.9,13.170356750488281,225.81383514404297,0.018030166625976562,0.01986551284790039,1.0,0.0,-0.9452975988388062,0.10418194532394409,0.4848182201385498,0.510202169418335,-0.48389530181884766,0.003555774688720703,0.0034132003784179688,12.0,,,,,
1501,34,12,1752712481.7550392,27.701007604599,10.0,,,,,,65.4,78.9,13.170356750488281,225.81383514404297,0.018031597137451172,0.01986551284790039,1.0,1.0,-0.12254124879837036,0.11254565417766571,0.7691275477409363,0.8762132525444031,-0.840482234954834,0.0031566619873046875,0.0038313865661621094,13.0,,,,,
1502,34,13,1752712481.7675676,27.713536024093628,10.0,,,,,,62.5,78.9,13.170364379882812,225.8138198852539,0.01803302764892578,0.01986551284790039,1.0,1.0,-0.2248179316520691,0.12896224856376648,0.5912482142448425,0.7117140889167786,-0.4867098331451416,0.003562450408935547,0.003206491470336914,14.0,,,,,
1503,34,14,1752712481.7788508,27.72481918334961,10.0,,,,,,63.6,78.9,13.1690673828125,225.81304931640625,0.01803445816040039,0.01986551284790039,1.0,1.0,-0.4964544475078583,0.14513079822063446,0.4903172254562378,0.7967028021812439,-0.3148386776447296,0.0038657188415527344,0.002847433090209961,15.0,,,,,
1504,34,15,1752712481.789454,27.735422134399414,10.0,,,,,,63.6,78.9,13.169445037841797,225.81303787231445,0.018035888671875,0.01986551284790039,1.0,0.0,-0.4023958146572113,0.1607743203639984,0.4962743818759918,0.8273470997810364,-0.32008662819862366,0.002979755401611328,0.002646207809448242,16.0,,,,,
1505,34,16,1752712481.800896,27.746864318847656,10.0,,,,,,63.6,78.9,13.161994934082031,225.81303024291992,0.01803731918334961,0.01986551284790039,1.0,1.0,-0.41600537300109863,0.17098259925842285,0.48693662881851196,0.804227888584137,-0.27627143263816833,0.0031223297119140625,0.003063201904296875,17.0,,,,,
1506,34,17,1752712481.8119874,27.75795578956604,10.0,,,,,,65.2,78.9,13.161994934082031,225.81303024291992,0.01803874969482422,0.01986551284790039,1.0,1.0,-0.9396728277206421,0.18916799128055573,0.48234012722969055,0.845353364944458,-0.2821125388145447,0.0027201175689697266,0.003003835678100586,18.0,,,,,
1507,34,18,1752712481.8232512,27.769219398498535,10.0,,,,,,63.6,78.9,13.161994934082031,225.81303024291992,0.018040180206298828,0.01986551284790039,1.0,0.0,-0.17501294612884521,0.20657292008399963,0.5818699598312378,0.8327663540840149,-0.3359125852584839,0.003091573715209961,0.002926349639892578,19.0,,,,,
1508,34,19,1752712481.8344555,27.780423879623413,10.0,,,,,,63.6,78.9,13.161994934082031,225.81302642822266,0.018041610717773438,0.01986551284790039,1.0,0.0,-0.44966137409210205,0.21821102499961853,0.3937855660915375,0.76674884557724,-0.14663119614124298,0.002968311309814453,0.0031120777130126953,20.0,,,,,
1509,34,20,1752712481.8454652,27.791433334350586,10.0,,,,,,63.6,78.9,13.161994934082031,225.81301498413086,0.018043041229248047,0.01986551284790039,1.0,1.0,-0.34863439202308655,0.23298226296901703,0.4375437796115875,0.7650046348571777,-0.14621348679065704,0.003099203109741211,0.00299835205078125,21.0,,,,,
1510,34,21,1752712481.8569593,27.80292773246765,10.0,,,,,,61.9,78.9,13.161994934082031,225.81300354003906,0.018044471740722656,0.01986551284790039,1.0,0.0,-0.6168602108955383,0.25576314330101013,0.40319374203681946,0.8271579146385193,-0.11105764657258987,0.0035257339477539062,0.0028984546661376953,22.0,,,,,
1511,34,22,1752712481.868404,27.814372301101685,10.0,,,,,,64.0,78.9,13.161994934082031,225.81299209594727,0.018045902252197266,0.01986551284790039,1.0,1.0,-0.24289709329605103,0.27335017919540405,0.4669913649559021,0.8353300094604492,-0.1503797471523285,0.0033712387084960938,0.0031266212463378906,23.0,,,,,
1512,34,23,1752712481.8794005,27.825368642807007,10.0,,,,,,66.7,78.9,13.161994934082031,225.81298828125,0.018047332763671875,0.01986551284790039,1.0,0.0,-0.8726431727409363,0.29920491576194763,0.424038827419281,0.9077460765838623,-0.07662414014339447,0.0026319026947021484,0.0030946731567382812,24.0,,,,,
1513,34,24,1752712481.8907733,27.83674144744873,10.0,,,,,,60.9,78.9,13.161994934082031,225.81298828125,0.018048763275146484,0.01986551284790039,1.0,1.0,-0.15720784664154053,0.3199566900730133,0.5064869523048401,0.9266599416732788,-0.15491551160812378,0.003309011459350586,0.0029985904693603516,25.0,,,,,
1514,34,25,1752712481.9019423,27.847910404205322,10.0,,,,,,61.9,78.9,13.161994934082031,225.81298828125,0.018050193786621094,0.01986551284790039,1.0,0.0,-1.2437938451766968,0.3493073284626007,0.4574204683303833,1.0102758407592773,-0.043427973985672,0.0031714439392089844,0.003159761428833008,26.0,,,,,
1515,34,26,1752712481.9142199,27.860188245773315,10.0,,,,,,65.4,79.0,13.146629333496094,225.81298065185547,0.018051624298095703,0.01986551284790039,1.0,1.0,-0.09514760971069336,0.37364286184310913,0.55692058801651,1.041015625,-0.15992170572280884,0.003238201141357422,0.00311279296875,27.0,,,,,
1516,34,27,1752712481.925121,27.871089220046997,10.0,,,,,,63.6,79.0,13.146648406982422,225.8131866455078,0.018053054809570312,0.01986551284790039,1.0,1.0,-0.19267594814300537,0.406997412443161,0.5045098662376404,1.1370331048965454,-0.011594528332352638,0.0028634071350097656,0.0030155181884765625,28.0,,,,,
1517,34,28,1752712481.9363267,27.88229489326477,10.0,,,,,,61.9,79.0,13.146648406982422,225.81317520141602,0.018054485321044922,0.01986551284790039,1.0,0.0,-1.0300936698913574,0.44048380851745605,0.5525458455085754,1.1809645891189575,0.008041858673095703,0.0030870437622070312,0.0032987594604492188,29.0,,,,,
1518,34,29,1752712481.9478397,27.893808126449585,10.0,,,,,,65.2,79.0,13.153968811035156,225.81316757202148,0.01805591583251953,0.01986551284790039,1.0,0.0,-2.0149426460266113,0.46860945224761963,0.48474690318107605,1.1734869480133057,0.11738396435976028,0.003525257110595703,0.002951383590698242,30.0,,,,,
1519,34,30,1752712481.9589076,27.90487575531006,10.0,,,,,,61.9,79.0,13.153968811035156,225.81310272216797,0.01805734634399414,0.01986551284790039,1.0,1.0,-0.04174625873565674,0.5007950067520142,0.6289854645729065,1.2322291135787964,-0.17157180607318878,0.003026723861694336,0.003100872039794922,31.0,,,,,
1520,34,31,1752712481.970426,27.916394233703613,10.0,,,,,,66.7,79.0,13.153743743896484,225.81310272216797,0.01805877685546875,0.01986551284790039,1.0,1.0,-0.0701073408126831,0.5427931547164917,0.5642302632331848,1.3571476936340332,0.1460220068693161,0.003165721893310547,0.0032129287719726562,32.0,,,,,
1521,34,32,1752712481.9820094,27.927977561950684,10.0,,,,,,62.5,79.0,13.153743743896484,225.81310272216797,0.01806020736694336,0.01986551284790039,1.0,0.0,-2.02847957611084,0.5855304002761841,0.5864726305007935,1.4313149452209473,0.18435558676719666,0.002970457077026367,0.0032973289489746094,33.0,,,,,
1522,34,33,1752712481.9944198,27.940388202667236,10.0,,,,,,62.5,79.0,13.153743743896484,225.81309127807617,0.01806163787841797,0.01986551284790039,1.0,1.0,-0.045557618141174316,0.6230121850967407,0.5831432342529297,1.4556266069412231,0.17312674224376678,0.003412008285522461,0.003291606903076172,34.0,,,,,
1523,34,34,1752712482.0067024,27.952670574188232,10.0,,,,,,62.5,79.0,13.153743743896484,225.81307983398438,0.018063068389892578,0.01986551284790039,1.0,1.0,-0.08252501487731934,0.6708858013153076,0.5934042930603027,1.5474987030029297,0.30297228693962097,0.003640413284301758,0.003215789794921875,35.0,,,,,
1524,34,35,1752712482.0191872,27.965155601501465,10.0,,,,,,65.4,78.9,13.158187866210938,225.81306838989258,0.018064498901367188,0.01986551284790039,1.0,1.0,-0.1732797622680664,0.7195665836334229,0.6781309843063354,1.5902169942855835,0.018098680302500725,0.003908634185791016,0.0034325122833251953,36.0,,,,,
1525,34,36,1752712482.0316818,27.97765016555786,10.0,,,,,,58.3,78.9,13.158447265625,225.81300354003906,0.018065929412841797,0.01986551284790039,1.0,1.0,-0.39073213934898376,0.7687314748764038,0.816421389579773,1.5844509601593018,-0.264944851398468,0.0032110214233398438,0.003263711929321289,37.0,,,,,
1526,34,37,1752712482.0425985,27.988566637039185,10.0,,,,,,61.9,78.9,13.158447265625,225.81300354003906,0.018067359924316406,0.01986551284790039,1.0,1.0,-0.8350659012794495,0.8179764151573181,0.9933287501335144,1.5761919021606445,-0.5482532382011414,0.0037381649017333984,0.002348661422729492,38.0,,,,,
1527,34,38,1752712482.0535464,27.99951457977295,10.0,,,,,,68.2,78.9,13.174888610839844,225.81300354003906,0.018068790435791016,0.01986551284790039,1.0,1.0,-1.5190138816833496,0.8668185472488403,1.202512264251709,1.9270516633987427,-0.8339036107063293,0.003180980682373047,0.0028035640716552734,39.0,,,,,
