system_cpu_percent,system_memory_percent,system_memory_available_gb,system_disk_free_gb,timestamp,global_step
82.4,78.1,13.680767059326172,225.8277931213379,1752712457.6712766,0
100.0,79.7,12.716312408447266,225.82760620117188,1752712458.1613755,1
95.0,79.7,12.685798645019531,225.82757949829102,1752712458.1718109,2
92.0,79.7,12.662769317626953,225.8275375366211,1752712458.1836348,3
100.0,79.8,12.63970947265625,225.82751083374023,1752712458.1951256,4
95.7,79.8,12.613754272460938,225.8275032043457,1752712458.2076485,5
95.5,79.8,12.594520568847656,225.82749938964844,1752712458.218425,6
95.2,79.9,12.579143524169922,225.8274917602539,1752712458.2284873,7
95.7,79.9,12.556171417236328,225.8274917602539,1752712458.2405326,8
95.7,80.0,12.519500732421875,225.8274917602539,1752712458.251202,9
95.7,80.0,12.482158660888672,225.8274803161621,1752712458.2632384,10
100.0,80.1,12.45235824584961,225.82747268676758,1752712458.2755487,11
95.5,80.1,12.41390609741211,225.82747268676758,1752712458.2864401,12
95.5,80.2,12.38387680053711,225.82746124267578,1752712458.2976284,13
95.7,80.3,12.341819763183594,225.82746124267578,1752712458.3096385,14
95.8,80.3,12.334785461425781,225.82746124267578,1752712458.3218863,15
95.8,80.3,12.338939666748047,225.82746124267578,1752712458.333361,16
95.8,80.3,12.316436767578125,225.82744598388672,1752712458.3452396,17
88.5,80.3,12.297218322753906,225.8274383544922,1752712458.3588555,18
92.3,80.4,12.266475677490234,225.82743072509766,1752712458.3718529,19
92.3,80.4,12.235721588134766,225.8274269104004,1752712458.3848748,20
92.0,80.5,12.212894439697266,225.8274269104004,1752712458.397204,21
92.0,80.5,12.197525024414062,225.82742309570312,1752712458.4098496,22
92.6,80.4,12.221885681152344,225.8274154663086,1752712458.4229999,23
86.7,80.2,12.35635757446289,225.8274040222168,1752712458.4380398,24
81.8,80.1,12.466419219970703,225.8274040222168,1752712458.4548302,25
78.1,80.1,12.466182708740234,225.8274040222168,1752712458.4706433,26
71.9,80.0,12.52743911743164,225.82740020751953,1752712458.4878917,27
74.3,80.0,12.528404235839844,225.827392578125,1752712458.5044851,28
73.1,80.0,12.528404235839844,225.82737731933594,1752712458.5175798,29
78.3,79.9,12.573936462402344,225.8273468017578,1752712458.5290818,30
72.7,79.9,12.589653015136719,225.82732009887695,1752712458.5403175,31
69.6,79.9,12.589675903320312,225.82730865478516,1752712458.5522094,32
68.0,79.9,12.589977264404297,225.82729721069336,1752712458.5641468,33
70.8,79.9,12.590259552001953,225.82728958129883,1752712458.5765953,34
67.9,79.9,12.590263366699219,225.8272819519043,1752712458.5902636,35
69.6,79.9,12.590263366699219,225.8272819519043,1752712458.6024678,36
69.0,79.9,12.574066162109375,225.8272705078125,1752712458.616224,37
66.7,79.9,12.56613540649414,225.8272705078125,1752712458.6300304,38
70.8,79.9,12.566139221191406,225.82726287841797,1752712458.6427188,39
68.0,79.9,12.566139221191406,225.8272590637207,1752712458.6556425,40
66.7,79.9,12.551006317138672,225.82725524902344,1752712458.6685488,41
68.2,79.9,12.543315887451172,225.8272476196289,1752712458.6798887,42
69.2,79.9,12.557632446289062,225.82724380493164,1752712458.692193,43
66.7,79.9,12.565406799316406,225.8272361755371,1752712458.70469,44
60.9,79.9,12.55099105834961,225.8272361755371,1752712458.7162688,45
65.4,79.9,12.535621643066406,225.8272247314453,1752712458.7290888,46
60.0,80.0,12.520503997802734,225.82721710205078,1752712458.7425873,47
62.9,80.0,12.512577056884766,225.82721710205078,1752712458.7604403,48
60.5,80.0,12.512134552001953,225.82721710205078,1752712458.7788515,49
69.7,80.0,12.496997833251953,225.82721328735352,1752712458.7956944,50
69.0,80.0,12.47396469116211,225.82720947265625,1752712458.8102603,51
71.4,80.0,12.471080780029297,225.82720565795898,1752712458.820673,52
64.3,80.1,12.459556579589844,225.8271827697754,1752712458.8346326,53
64.0,80.1,12.444175720214844,225.82715225219727,1752712458.8472922,54
63.6,80.1,12.428794860839844,225.82712173461914,1752712458.8587308,55
65.4,80.1,12.418266296386719,225.82711791992188,1752712458.8712628,56
63.0,80.1,12.40673828125,225.82711029052734,1752712458.8849096,57
